case_id,dimension,condition_number,delta_contract,rho_contract,cheap_cost_exact_units,initial_residual,candidate_residual,candidate_contract_satisfied,baseline_lower_calls,baseline_upper_calls,post_upper_calls,gate_accept,guaranteed_saved_calls,guaranteed_cost_slack,baseline_actual_calls,post_actual_calls,gated_actual_calls,gated_total_cost,gated_cost_ratio,always_total_cost,always_cost_ratio,posthoc_descent_accept,posthoc_total_cost,posthoc_cost_ratio
1689,64,2.20899028242771,0.0021566807742636127,0.0021613420992155972,4.0,0.9999999999999999,0.00139260474285469,True,21,56,31,False,-10,-14.0,48,23,48,48,1.0,27.0,0.5625,True,27.0,0.5625
1690,64,2.315924987109805,0.22029625372536218,0.28253840612914854,0.5,1.0,0.13452300704706355,True,21,59,53,False,-32,-32.5,50,41,50,50,1.0,41.5,0.83,True,41.5,0.83
1691,64,1.1021494557648917,0.08606285282195006,0.09416714605340755,0.25,1.0,0.0511721907986902,True,21,24,20,True,1,0.75,23,18,18,18.25,0.7934782608695652,18.25,0.7934782608695652,True,18.25,0.7934782608695652
1692,64,2.4177479088887757,0.08834194833815746,0.09690250437334565,0.5,0.9999999999999998,0.05236668012464336,True,21,61,51,False,-30,-30.5,55,43,55,55,1.0,43.5,0.7909090909090909,True,43.5,0.7909090909090909
1693,64,1.3761679424218796,0.009366334342399817,0.009454892022251514,4.0,0.9999999999999999,0.0052659429253171346,True,21,32,21,False,0,-4.0,29,17,29,29,1.0,21.0,0.7241379310344828,True,21.0,0.7241379310344828
1694,64,1.1174127440839436,0.053931740953755886,0.05700618368501853,2.0,1.0,0.031251242807708246,True,21,24,19,True,2,0.0,23,18,18,20.0,0.8695652173913043,20.0,0.8695652173913043,True,20.0,0.8695652173913043
1695,64,1.7132563169400428,0.00936896892133132,0.009457576663159571,0.25,0.9999999999999998,0.005638096049540338,True,21,42,28,False,-7,-7.25,38,23,38,38,1.0,23.25,0.6118421052631579,True,23.25,0.6118421052631579
1696,64,2.6886049773107166,0.00863917967183553,0.008714465505077911,2.0,1.0000000000000002,0.00540585800398203,True,21,69,46,False,-25,-27.0,57,34,57,57,1.0,36.0,0.631578947368421,True,36.0,0.631578947368421
1697,64,2.747266086451859,0.07906546591748359,0.08585351400276545,1.0,1.0,0.0527520845425568,True,21,71,58,False,-37,-38.0,59,45,59,59,1.0,46.0,0.7796610169491526,True,46.0,0.7796610169491526
1698,64,1.897948385677961,0.10176654568056784,0.11329632089652425,0.25,1.0,0.055060891785350514,True,21,47,39,False,-18,-18.25,40,31,40,40,1.0,31.25,0.78125,True,31.25,0.78125
1699,64,1.1161552801253285,0.2372696409950964,0.3110793194395072,4.0,0.9999999999999999,0.16087710602452066,True,21,24,22,False,-1,-5.0,23,20,23,23,1.0,24.0,1.0434782608695652,True,24.0,1.0434782608695652
1700,64,2.0051101390490915,0.006072113632619786,0.006109209446584924,2.0,0.9999999999999999,0.00392868448421106,True,21,50,32,False,-11,-13.0,44,25,44,44,1.0,27.0,0.6136363636363636,True,27.0,0.6136363636363636
1701,64,1.662821335859346,0.6813955261618609,2.1386878782751526,0.5,1.0,0.5804192313752875,True,21,40,42,False,-21,-21.5,36,35,36,36,1.0,35.5,0.9861111111111112,True,35.5,0.9861111111111112
1702,64,2.5035627702828025,0.002794554233622883,0.002802385652311795,0.5,1.0,0.0014492557497012492,True,21,64,37,False,-16,-16.5,57,29,57,57,1.0,29.5,0.5175438596491229,True,29.5,0.5175438596491229
1703,64,1.1853615804792565,0.10698290218618395,0.11979938844181981,1.0,1.0,0.066218933518943,True,21,26,22,False,-1,-2.0,25,20,25,25,1.0,21.0,0.84,True,21.0,0.84
1704,64,1.4159242871323738,0.008748293643219704,0.008825501723848673,2.0,1.0,0.005210281636338696,True,21,33,22,False,-1,-3.0,30,18,30,30,1.0,20.0,0.6666666666666666,True,20.0,0.6666666666666666
1705,64,2.0097931841032826,0.0837902984720327,0.09145318842650893,4.0,1.0000000000000002,0.04777604949431506,True,21,50,41,False,-20,-24.0,43,34,43,43,1.0,38.0,0.8837209302325582,True,38.0,0.8837209302325582
1706,64,1.6511913603041126,0.0023046877876850367,0.0023100116433087806,0.5,1.0,0.0015114513010796176,True,21,40,22,False,-1,-1.5,35,18,35,35,1.0,18.5,0.5285714285714286,True,18.5,0.5285714285714286
1707,64,2.976036036870549,0.19295622638364296,0.239090161762859,1.0,1.0000000000000002,0.10324139203127906,True,21,77,69,False,-48,-49.0,67,54,67,67,1.0,55.0,0.8208955223880597,True,55.0,0.8208955223880597
1708,64,2.1178345842595423,0.2324280020186506,0.3028093815693081,2.0,0.9999999999999999,0.1557105483147401,True,21,53,48,False,-27,-29.0,46,40,46,46,1.0,42.0,0.9130434782608695,True,42.0,0.9130434782608695
1709,64,1.5593433665556486,0.14481060318909647,0.1693316167495894,4.0,0.9999999999999999,0.07182628296624728,True,21,37,32,False,-11,-15.0,33,26,33,33,1.0,30.0,0.9090909090909091,True,30.0,0.9090909090909091
1710,64,1.2467307739155369,0.00116657541093018,0.0011679378985641384,0.5,1.0,0.0006478011521492781,True,21,28,15,True,6,5.5,27,13,13,13.5,0.5,13.5,0.5,True,13.5,0.5
1711,64,1.452929105768253,0.1390353143058268,0.16148782478078794,0.5,1.0,0.08680771953149319,True,21,34,30,False,-9,-9.5,30,24,30,30,1.0,24.5,0.8166666666666667,True,24.5,0.8166666666666667
1712,64,2.6573990112708548,0.021855203899216632,0.022343526220595232,2.0,1.0,0.014667764849039311,True,21,68,50,False,-29,-31.0,59,40,59,59,1.0,42.0,0.711864406779661,True,42.0,0.711864406779661
1713,64,2.963229360400648,0.6734590301961226,2.0624028605066203,1.0,1.0,0.5736544235834461,True,21,77,81,False,-60,-61.0,64,59,64,64,1.0,60.0,0.9375,True,60.0,0.9375
1714,64,1.5672740210166074,0.0012921373085079606,0.0012938090875000059,0.25,1.0,0.0006589548532683028,True,21,37,20,True,1,0.75,34,15,15,15.25,0.4485294117647059,15.25,0.4485294117647059,True,15.25,0.4485294117647059
1715,64,2.036655296304968,0.0914363170696844,0.10063831384365086,0.5,1.0,0.05055067076244657,True,21,51,42,False,-21,-21.5,45,34,45,45,1.0,34.5,0.7666666666666667,True,34.5,0.7666666666666667
1716,64,1.598085794380296,0.02643781644169382,0.027155755316075784,2.0,1.0,0.014080966121620079,True,21,38,28,False,-7,-9.0,35,24,35,35,1.0,26.0,0.7428571428571429,True,26.0,0.7428571428571429
1717,64,1.06983649216371,0.04506320181220836,0.04718972176768763,2.0,1.0,0.027426376564876058,True,21,23,18,True,3,1.0,22,16,16,18.0,0.8181818181818182,18.0,0.8181818181818182,True,18.0,0.8181818181818182
1718,64,1.9581594692457571,0.18888097554598174,0.23286468428369264,0.25,0.9999999999999999,0.08635465301678805,True,21,48,43,False,-22,-22.25,45,37,45,45,1.0,37.25,0.8277777777777777,True,37.25,0.8277777777777777
1719,64,1.1125124497788723,0.0051740161304260224,0.005200925804431299,2.0,1.0,0.0033688028393005706,True,21,24,15,True,6,4.0,23,13,13,15.0,0.6521739130434783,15.0,0.6521739130434783,True,15.0,0.6521739130434783
1720,64,1.9655056850615136,0.2559887726351475,0.3440657388219953,4.0,1.0,0.13169799909180965,True,21,49,45,False,-24,-28.0,44,38,44,44,1.0,42.0,0.9545454545454546,True,42.0,0.9545454545454546
1721,64,1.5961478147157546,0.0010154911587238464,0.0010165234292789148,1.0,0.9999999999999999,0.0005935570459337543,True,21,38,19,True,2,1.0,34,15,15,16.0,0.47058823529411764,16.0,0.47058823529411764,True,16.0,0.47058823529411764
1722,64,1.071066338417321,0.1599461690637151,0.19039990435547033,0.5,1.0,0.08699073683529336,True,21,23,20,True,1,0.5,22,19,19,19.5,0.8863636363636364,19.5,0.8863636363636364,True,19.5,0.8863636363636364
1723,64,2.121538857719979,0.06320774021452522,0.0674725261169427,1.0,0.9999999999999999,0.03633832732907983,True,21,53,43,False,-22,-23.0,46,34,46,46,1.0,35.0,0.7608695652173914,True,35.0,0.7608695652173914
1724,64,1.3589739272360215,0.41864756488149235,0.7201269653169197,1.0,1.0,0.35841953347438565,True,21,31,31,False,-10,-11.0,29,27,29,29,1.0,28.0,0.9655172413793104,True,28.0,0.9655172413793104
1725,64,1.1748275597681264,0.19034470243827337,0.23509350585551111,0.5,1.0,0.11982832524349266,True,21,26,23,False,-2,-2.5,24,20,24,24,1.0,20.5,0.8541666666666666,True,20.5,0.8541666666666666
1726,64,2.5777081865823255,0.0033591012219983344,0.003370422813389442,0.25,0.9999999999999999,0.0019271443254037053,True,21,66,39,False,-18,-18.25,60,31,60,60,1.0,31.25,0.5208333333333334,True,31.25,0.5208333333333334
1727,64,1.998293370428761,0.5676924008368608,1.3131677581791286,0.25,0.9999999999999999,0.49924614171602055,True,21,50,51,False,-30,-30.25,44,41,44,44,1.0,41.25,0.9375,True,41.25,0.9375
1728,64,2.8979512406080894,0.18554468289873116,0.2278144411397595,2.0,0.9999999999999999,0.11080619119427382,True,21,75,67,False,-46,-48.0,62,51,62,62,1.0,53.0,0.8548387096774194,True,53.0,0.8548387096774194
1729,64,1.4098147017101192,0.045612600792571935,0.047792542976207525,2.0,1.0,0.02707504762572021,True,21,33,26,False,-5,-7.0,29,22,29,29,1.0,24.0,0.8275862068965517,True,24.0,0.8275862068965517
1730,64,1.3409738200467074,0.017059902125017085,0.017355993678453925,2.0,0.9999999999999999,0.007968120781171997,True,21,31,22,False,-1,-3.0,28,18,28,28,1.0,20.0,0.7142857142857143,True,20.0,0.7142857142857143
1731,64,2.14798229586073,0.0013240005971087248,0.0013257558987102374,2.0,1.0,0.0007605852663958682,True,21,54,28,False,-7,-9.0,47,20,47,47,1.0,22.0,0.46808510638297873,True,22.0,0.46808510638297873
1732,64,1.1493721826451562,0.004892651824037787,0.004916707562260541,2.0,1.0,0.0031571254244717353,True,21,25,16,True,5,3.0,24,14,14,16.0,0.6666666666666666,16.0,0.6666666666666666,True,16.0,0.6666666666666666
1733,64,1.9440905257512304,0.008079848640606681,0.008145664375840656,0.25,1.0,0.004485972296324142,True,21,48,32,False,-11,-11.25,41,24,41,41,1.0,24.25,0.5914634146341463,True,24.25,0.5914634146341463
1734,64,1.0529767860679156,0.009892507611167764,0.009991347088284436,2.0,0.9999999999999999,0.006419686416686025,True,21,23,15,True,6,4.0,22,14,14,16.0,0.7272727272727273,16.0,0.7272727272727273,True,16.0,0.7272727272727273
1735,64,1.7386898047596302,0.05991419066242094,0.06373268276928763,1.0,1.0,0.03528245868501837,True,21,42,34,False,-13,-14.0,37,27,37,37,1.0,28.0,0.7567567567567568,True,28.0,0.7567567567567568
1736,64,1.8409854522511442,0.005370938415534504,0.005399941166989916,4.0,1.0,0.0033659495582569763,True,21,45,28,False,-7,-11.0,39,21,39,39,1.0,25.0,0.6410256410256411,True,25.0,0.6410256410256411
1737,64,1.0634821067236384,0.5134744977741224,1.0553907152347652,4.0,0.9999999999999999,0.36415897391687757,True,21,23,23,False,-2,-6.0,22,20,22,22,1.0,24.0,1.0909090909090908,True,24.0,1.0909090909090908
1738,64,2.169993749061053,0.27890607927718974,0.38678190352460584,0.25,0.9999999999999999,0.23439870051900494,True,21,54,51,False,-30,-30.25,47,40,47,47,1.0,40.25,0.8563829787234043,True,40.25,0.8563829787234043
1739,64,1.750252835024136,0.007726631140090712,0.007786796847091006,4.0,1.0,0.005116286647187055,True,21,43,28,False,-7,-11.0,37,21,37,37,1.0,25.0,0.6756756756756757,True,25.0,0.6756756756756757
1740,64,2.073041255027347,0.03517996923091995,0.036462726839198385,4.0,0.9999999999999999,0.02124649429171942,True,21,52,39,False,-18,-22.0,47,34,47,47,1.0,38.0,0.8085106382978723,True,38.0,0.8085106382978723
1741,64,1.0115201382313124,0.05558697143757929,0.058858751156994744,2.0,0.9999999999999998,0.0335636461186638,True,21,21,17,True,4,2.0,21,16,16,18.0,0.8571428571428571,18.0,0.8571428571428571,True,18.0,0.8571428571428571
1742,64,2.181303346319208,0.2905744748112258,0.40959123191106706,2.0,0.9999999999999999,0.19506486179482554,True,21,55,51,False,-30,-32.0,49,44,49,49,1.0,46.0,0.9387755102040817,True,46.0,0.9387755102040817
1743,64,1.0897098066602902,0.019349565336592045,0.019731358547996222,0.5,0.9999999999999999,0.01195164108572466,True,21,24,17,True,4,3.5,23,16,16,16.5,0.717391304347826,16.5,0.717391304347826,True,16.5,0.717391304347826
1744,64,2.743984373209448,0.0438225451884499,0.04583097516881606,4.0,1.0,0.02397790706641516,True,21,71,55,False,-34,-38.0,56,39,56,56,1.0,43.0,0.7678571428571429,True,43.0,0.7678571428571429
1745,64,2.901884595680757,0.15754232916968694,0.18700325799682693,1.0,1.0,0.08796279451053081,True,21,75,66,False,-45,-46.0,67,51,67,67,1.0,52.0,0.7761194029850746,True,52.0,0.7761194029850746
1746,64,2.330059146918291,0.055347201552248336,0.058589993744997695,2.0,1.0,0.028239561215067033,True,21,59,47,False,-26,-28.0,50,36,50,50,1.0,38.0,0.76,True,38.0,0.76
1747,64,1.9055981835752456,0.19491369427683122,0.24210285641580997,4.0,1.0,0.10734444414419746,True,21,47,42,False,-21,-25.0,41,34,41,41,1.0,38.0,0.926829268292683,True,38.0,0.926829268292683
1748,64,1.1634659415537794,0.0032515505180877244,0.003262157588283993,0.5,0.9999999999999999,0.0019558431198227902,True,21,26,15,True,6,5.5,24,13,13,13.5,0.5625,13.5,0.5625,True,13.5,0.5625
1749,64,1.4405141591628712,0.25603168163213114,0.34414325894121145,4.0,1.0,0.14505448182076944,True,21,34,31,False,-10,-14.0,29,25,29,29,1.0,29.0,1.0,True,29.0,1.0
1750,64,2.3568134730100097,0.0027601631983937077,0.0027678027857834385,4.0,0.9999999999999999,0.0014383580558749438,True,21,60,35,False,-14,-18.0,51,25,51,51,1.0,29.0,0.5686274509803921,True,29.0,0.5686274509803921
1751,64,1.8172327093326246,0.5440579210163138,1.1932610436594082,4.0,0.9999999999999999,0.3908897911739282,True,21,44,45,False,-24,-28.0,40,37,40,40,1.0,41.0,1.025,True,41.0,1.025
1752,64,1.097635998649767,0.007300741559232941,0.00735443438398475,0.25,1.0,0.004481167814913645,True,21,24,16,True,5,4.75,23,14,14,14.25,0.6195652173913043,14.25,0.6195652173913043,True,14.25,0.6195652173913043
1753,64,1.843374849068534,0.11299305133064051,0.12738688406009294,0.25,1.0,0.0579171514407011,True,21,45,39,False,-18,-18.25,40,32,40,40,1.0,32.25,0.80625,True,32.25,0.80625
1754,64,1.8320108302800782,0.045542219448754334,0.047715279163475934,2.0,0.9999999999999999,0.027868691992934576,True,21,45,35,False,-14,-16.0,40,29,40,40,1.0,31.0,0.775,True,31.0,0.775
1755,64,2.2538468843802066,0.4443516121484416,0.7996992736117688,0.5,0.9999999999999999,0.3293524285630551,True,21,57,56,False,-35,-35.5,48,43,48,48,1.0,43.5,0.90625,True,43.5,0.90625
1756,64,2.7897490972877037,0.43054361081988457,0.7560607256330324,1.0,1.0,0.2522806035240222,True,21,72,71,False,-50,-51.0,63,58,63,63,1.0,59.0,0.9365079365079365,True,59.0,0.9365079365079365
1757,64,2.221943287984181,0.051871358867296095,0.05470919938177036,0.5,0.9999999999999999,0.029469712353400273,True,21,56,44,False,-23,-23.5,50,36,50,50,1.0,36.5,0.73,True,36.5,0.73
1758,64,1.238946654347351,0.04450227507805021,0.0465749670745531,0.5,0.9999999999999999,0.027517159377439485,True,21,28,22,False,-1,-1.5,26,19,26,26,1.0,19.5,0.75,True,19.5,0.75
1759,64,1.1121329433289107,0.005321713111750045,0.00535018526281345,2.0,1.0,0.0028785420904390083,True,21,24,15,True,6,4.0,23,13,13,15.0,0.6521739130434783,15.0,0.6521739130434783,True,15.0,0.6521739130434783
1760,64,2.984242326503692,0.0031330732395499624,0.0031429202388443254,1.0,1.0,0.0017702206251939473,True,21,78,45,False,-24,-25.0,65,34,65,65,1.0,35.0,0.5384615384615384,True,35.0,0.5384615384615384
1761,64,1.7522829878044757,0.06116004796512473,0.06514427494544119,0.25,0.9999999999999999,0.040419420114942005,True,21,43,34,False,-13,-13.25,39,29,39,39,1.0,29.25,0.75,True,29.25,0.75
1762,64,2.7910871550910703,0.051040179552835144,0.05378539581242144,4.0,0.9999999999999999,0.03131304876600888,True,21,72,57,False,-36,-40.0,63,46,63,63,1.0,50.0,0.7936507936507936,True,50.0,0.7936507936507936
1763,64,1.3188068973647362,0.13099494762913388,0.15074129577468676,4.0,1.0,0.06333919117749649,True,21,30,26,False,-5,-9.0,27,22,27,27,1.0,26.0,0.9629629629629629,True,26.0,0.9629629629629629
1764,64,1.5793477394637392,0.37552349398739665,0.6013412680409432,0.5,1.0,0.24553308964703738,True,21,38,36,False,-15,-15.5,34,30,34,34,1.0,30.5,0.8970588235294118,True,30.5,0.8970588235294118
1765,64,2.728027242792004,0.015168182891660397,0.01540180021416974,0.5,1.0,0.008685105104789329,True,21,70,49,False,-28,-28.5,62,39,62,62,1.0,39.5,0.6370967741935484,True,39.5,0.6370967741935484
1766,64,2.927776445563257,0.07773285579618165,0.08428453326642948,1.0,1.0,0.04774251589740832,True,21,76,62,False,-41,-42.0,67,52,67,67,1.0,53.0,0.7910447761194029,True,53.0,0.7910447761194029
1767,64,1.864480870414763,0.0011063654596032404,0.0011075908598739772,0.5,1.0,0.0005856871420505552,True,21,46,23,False,-2,-2.5,39,17,39,39,1.0,17.5,0.44871794871794873,True,17.5,0.44871794871794873
1768,64,1.464661905561575,0.006645227335581065,0.006689681791890877,2.0,0.9999999999999999,0.0033087920588133436,True,21,34,22,False,-1,-3.0,32,18,32,32,1.0,20.0,0.625,True,20.0,0.625
1769,64,1.0239326611059225,0.3139884411904324,0.4577013858706622,0.5,0.9999999999999999,0.22961203023007232,True,21,22,21,False,0,-0.5,21,19,21,21,1.0,19.5,0.9285714285714286,True,19.5,0.9285714285714286
1770,64,1.8860558467938635,0.008374689055940373,0.00844541679555093,1.0,1.0,0.00447481668741828,True,21,46,31,False,-10,-11.0,41,25,41,41,1.0,26.0,0.6341463414634146,True,26.0,0.6341463414634146
1771,64,2.102902658542277,0.13374005252811652,0.1543878981343038,0.25,0.9999999999999998,0.0800019093530934,True,21,53,46,False,-25,-25.25,47,38,47,47,1.0,38.25,0.8138297872340425,True,38.25,0.8138297872340425
1772,64,2.418854513399232,0.5463415541242637,1.2043015160218455,2.0,1.0,0.3844945536102265,True,21,62,62,False,-41,-43.0,53,48,53,53,1.0,50.0,0.9433962264150944,True,50.0,0.9433962264150944
1773,64,1.366947671965664,0.07813912097059086,0.08476237873643196,0.5,1.0,0.04836696286152052,True,21,32,26,False,-5,-5.5,28,22,28,28,1.0,22.5,0.8035714285714286,True,22.5,0.8035714285714286
1774,64,2.1980045221928135,0.06562787278425708,0.0702374042126193,2.0,1.0,0.03921641545149812,True,21,55,45,False,-24,-26.0,49,37,49,49,1.0,39.0,0.7959183673469388,True,39.0,0.7959183673469388
1775,64,2.8703743432824456,0.5997442953281729,1.4984028667871405,2.0,1.0,0.640205247303583,True,21,74,76,False,-55,-57.0,66,66,66,66,1.0,68.0,1.0303030303030303,True,68.0,1.0303030303030303
1776,64,2.635206912926009,0.6741298661951974,2.068707120607143,0.5,1.0,0.40113128194118824,True,21,68,71,False,-50,-50.5,59,54,59,59,1.0,54.5,0.923728813559322,True,54.5,0.923728813559322
1777,64,1.2884671351226376,0.02149574942498759,0.021967967346443035,2.0,1.0,0.013411440042044054,True,21,29,21,False,0,-2.0,27,19,27,27,1.0,21.0,0.7777777777777778,True,21.0,0.7777777777777778
1778,64,1.6243162447130273,0.1936829989664964,0.2402070137653573,2.0,1.0,0.11871849389244937,True,21,39,35,False,-14,-16.0,33,28,33,33,1.0,30.0,0.9090909090909091,True,30.0,0.9090909090909091
1779,64,1.1718524119923426,0.42754127156181565,0.7468508214177447,4.0,0.9999999999999999,0.23279814855311812,True,21,26,25,False,-4,-8.0,24,21,24,24,1.0,25.0,1.0416666666666667,True,25.0,1.0416666666666667
1780,64,1.0358038654629622,0.24956868882796393,0.33256699862134403,1.0,0.9999999999999999,0.15028896426065874,True,21,22,20,True,1,0.0,22,19,19,20.0,0.9090909090909091,20.0,0.9090909090909091,True,20.0,0.9090909090909091
1781,64,2.9625637649291416,0.2762228909790607,0.3816408222038277,1.0,0.9999999999999999,0.21292701867845373,True,21,77,72,False,-51,-52.0,65,57,65,65,1.0,58.0,0.8923076923076924,True,58.0,0.8923076923076924
1782,64,2.1748272202327765,0.0662297686757311,0.07092726503157457,0.5,1.0,0.04313071634154847,True,21,55,44,False,-23,-23.5,46,33,46,46,1.0,33.5,0.7282608695652174,True,33.5,0.7282608695652174
1783,64,2.271803300066666,0.005035882916247754,0.0050613713899632555,1.0,1.0,0.003140221996975505,True,21,57,36,False,-15,-16.0,47,25,47,47,1.0,26.0,0.5531914893617021,True,26.0,0.5531914893617021
1784,64,2.915953858658575,0.0023845425106535983,0.0023902421446582917,2.0,0.9999999999999999,0.0018027236106445698,True,21,76,43,False,-22,-24.0,69,36,69,69,1.0,38.0,0.5507246376811594,True,38.0,0.5507246376811594
1785,64,1.2628932503085404,0.019457200237375512,0.019843295205559434,2.0,1.0,0.01147988493350553,True,21,29,21,False,0,-2.0,27,18,27,27,1.0,20.0,0.7407407407407407,True,20.0,0.7407407407407407
1786,64,1.1983829781425386,0.004124128377257177,0.0041412072475830375,2.0,0.9999999999999999,0.0021863063891272637,True,21,27,16,True,5,3.0,25,14,14,16.0,0.64,16.0,0.64,True,16.0,0.64
1787,64,1.2722227733285438,0.08881266529718293,0.09746916129617747,0.5,0.9999999999999998,0.05746084104597294,True,21,29,24,False,-3,-3.5,27,21,27,27,1.0,21.5,0.7962962962962963,True,21.5,0.7962962962962963
1788,64,2.7049807440987848,0.012420382143546797,0.012576588174739068,1.0,1.0,0.005131897406186816,True,21,70,48,False,-27,-28.0,57,33,57,57,1.0,34.0,0.5964912280701754,True,34.0,0.5964912280701754
